timestamp,equipment_id,equipment_type,health_score,temperature,vibration,power_consumption,is_anomaly,anomaly_reason
2026-03-30 00:00:00,Motor_001,Motor,95.1066187321154,41.25,1.86,8.11,0,
2026-03-30 00:01:00,Motor_001,Motor,95.51669988559465,49.52,3.16,8.16,0,
2026-03-30 00:02:00,Motor_001,Motor,94.85779898716596,59.75,1.71,9.87,0,
2026-03-30 00:03:00,Motor_001,Motor,94.73654033805619,36.2,1.84,9.08,0,
2026-03-30 00:04:00,Motor_001,Motor,96.02544433024138,37.82,2.7,8.18,0,
2026-03-30 00:05:00,Motor_001,Motor,95.8537787369042,36.86,2.84,7.83,0,
2026-03-30 00:06:00,Motor_001,Motor,95.92737490888534,37.19,1.87,9.02,0,
2026-03-30 00:07:00,Motor_001,Motor,96.50209098883978,49.87,2.42,6.92,0,
2026-03-30 00:08:00,Motor_001,Motor,95.65265867921549,48.91,2.88,8.74,0,
2026-03-30 00:09:00,Motor_001,Motor,96.40641616504432,33.19,2.14,9.52,0,
2026-03-30 00:10:00,Motor_001,Motor,96.28970995856534,43.69,2.06,7.8,0,
2026-03-30 00:11:00,Motor_001,Motor,95.19421803044047,53.35,3.12,8.09,0,
2026-03-30 00:12:00,Motor_001,Motor,95.81757734199961,47.17,2.94,9.77,0,
2026-03-30 00:13:00,Motor_001,Motor,95.47411348171057,40.56,2.1,8.05,0,
2026-03-30 00:14:00,Motor_001,Motor,96.24359764452701,36.24,2.91,7.11,0,
2026-03-30 00:15:00,Motor_001,Motor,96.50771983259361,41.52,2.43,7.6,0,
2026-03-30 00:16:00,Motor_001,Motor,94.66043955551535,43.4,2.94,8.87,0,
2026-03-30 00:17:00,Motor_001,Motor,95.88879630898202,43.41,2.06,6.06,0,
2026-03-30 00:18:00,Motor_001,Motor,95.33219422494729,51.43,2.85,8.87,0,
2026-03-30 00:19:00,Motor_001,Motor,95.6780557766435,50.02,3.11,8.1,0,
2026-03-30 00:20:00,Motor_001,Motor,95.56289471349342,45.9,2.23,8.12,0,
2026-03-30 00:21:00,Motor_001,Motor,95.4458540363064,48.22,1.54,8.64,0,
2026-03-30 00:22:00,Motor_001,Motor,95.60978386549804,48.92,2.34,8.58,0,
2026-03-30 00:23:00,Motor_001,Motor,95.11522887062407,46.81,2.91,8.91,0,
2026-03-30 00:24:00,Motor_001,Motor,96.43954186470343,43.08,2.85,9.19,0,
2026-03-30 00:25:00,Motor_001,Motor,95.64456791287977,38.84,2.91,7.35,0,
2026-03-30 00:26:00,Motor_001,Motor,95.47653662763187,43.04,2.45,7.78,0,
2026-03-30 00:27:00,Motor_001,Motor,95.99925678754784,29.87,1.7,8.33,1,temperature_spike
2026-03-30 00:28:00,Motor_001,Motor,95.40154190763708,37.16,1.73,8.48,0,
2026-03-30 00:29:00,Motor_001,Motor,95.5522872598826,41.99,3.32,9.37,0,
2026-03-30 00:30:00,Motor_001,Motor,96.36688255431636,47.8,2.6,6.77,0,
2026-03-30 00:31:00,Motor_001,Motor,96.09059124914639,41.75,2.73,10.07,0,
2026-03-30 00:32:00,Motor_001,Motor,95.99391481770354,43.72,1.89,8.52,0,
2026-03-30 00:33:00,Motor_001,Motor,96.714516070126,51.26,2.71,8.0,0,
2026-03-30 00:34:00,Motor_001,Motor,95.48529489163401,43.21,2.34,8.05,0,
2026-03-30 00:35:00,Motor_001,Motor,94.99796279738167,49.13,2.29,7.87,0,
2026-03-30 00:36:00,Motor_001,Motor,95.62630806184195,47.48,2.77,8.05,0,
2026-03-30 00:37:00,Motor_001,Motor,95.83689909364892,46.54,2.19,8.86,0,
2026-03-30 00:38:00,Motor_001,Motor,95.86764654962987,43.28,2.44,9.88,0,
2026-03-30 00:39:00,Motor_001,Motor,95.16211213216758,47.65,2.76,9.59,0,
2026-03-30 00:40:00,Motor_001,Motor,95.6829501330643,47.94,2.56,8.64,0,
2026-03-30 00:41:00,Motor_001,Motor,95.43838719638916,43.47,2.95,8.11,0,
2026-03-30 00:42:00,Motor_001,Motor,96.31132279644336,41.45,2.01,8.08,0,
2026-03-30 00:43:00,Motor_001,Motor,95.20007179656228,44.94,2.32,10.14,0,
