timestamp,equipment_id,equipment_type,health_score,temperature,vibration,power_consumption,is_anomaly,anomaly_reason
2026-03-26 00:00:00,Motor_001,Motor,98.29908481714554,51.87,2.46,8.73,0,
2026-03-26 00:01:00,Motor_001,Motor,98.21110479022906,45.89,1.5,8.27,0,
2026-03-26 00:02:00,Motor_001,Motor,99.06962761741427,50.24,2.42,8.94,0,
2026-03-26 00:03:00,Motor_001,Motor,98.68266423156399,34.37,2.93,8.97,0,
2026-03-26 00:04:00,Motor_001,Motor,98.14987877222705,46.0,3.23,9.38,0,
2026-03-26 00:05:00,Motor_001,Motor,98.21373373266948,47.02,2.7,7.79,0,
2026-03-26 00:06:00,Motor_001,Motor,99.1142123940001,41.89,1.29,9.74,0,
2026-03-26 00:07:00,Motor_001,Motor,99.09351120405589,44.42,2.96,8.61,0,
2026-03-26 00:08:00,Motor_001,Motor,98.81748169879889,49.15,2.75,9.45,0,
2026-03-26 00:09:00,Motor_001,Motor,98.7983441601717,45.98,2.69,9.29,0,
2026-03-26 00:10:00,Motor_001,Motor,98.19248434413271,39.22,2.49,6.32,0,
2026-03-26 00:11:00,Motor_001,Motor,98.80857701143944,36.64,2.72,8.58,0,
2026-03-26 00:12:00,Motor_001,Motor,98.75269279505117,47.62,1.58,9.9,0,
2026-03-26 00:13:00,Motor_001,Motor,99.09228473371377,43.38,2.52,8.87,0,
2026-03-26 00:14:00,Motor_001,Motor,98.49026516632432,57.23,2.65,8.34,0,
2026-03-26 00:15:00,Motor_001,Motor,98.49878778173908,46.21,2.92,8.26,0,
2026-03-26 00:16:00,Motor_001,Motor,98.01530616168962,37.88,2.3,9.57,0,
2026-03-26 00:17:00,Motor_001,Motor,98.65910603909077,33.76,2.58,8.43,0,
2026-03-26 00:18:00,Motor_001,Motor,98.20682895171015,47.89,2.59,9.41,0,
2026-03-26 00:19:00,Motor_001,Motor,98.7671634435371,35.42,1.71,6.73,0,
2026-03-26 00:20:00,Motor_001,Motor,99.25363760543095,43.4,2.48,7.05,0,
2026-03-26 00:21:00,Motor_001,Motor,98.62316565023902,47.21,2.93,8.52,0,
2026-03-26 00:22:00,Motor_001,Motor,98.51037616550684,39.3,2.17,7.77,0,
2026-03-26 00:23:00,Motor_001,Motor,97.792168224706,40.1,3.22,10.5,0,
2026-03-26 00:24:00,Motor_001,Motor,99.01031126763166,40.8,2.5,9.63,0,
