timestamp,equipment_id,equipment_type,health_score,temperature,vibration,power_consumption,is_anomaly,anomaly_reason
2026-03-25 00:00:00,Motor_001,Motor,99.0461765236023,33.1,2.41,7.84,0,
2026-03-25 00:01:00,Motor_001,Motor,99.43556352465052,48.21,2.89,8.41,0,
2026-03-25 00:02:00,Motor_001,Motor,98.79456688989528,46.45,2.75,9.68,0,
2026-03-25 00:03:00,Motor_001,Motor,99.48731119985979,41.07,2.67,6.4,0,
2026-03-25 00:04:00,Motor_001,Motor,98.11003378431288,45.64,2.85,7.87,0,
2026-03-25 00:05:00,Motor_001,Motor,98.99551269122769,36.7,2.7,8.26,0,
2026-03-25 00:06:00,Motor_001,Motor,100.0,45.63,2.21,8.6,0,
2026-03-25 00:07:00,Motor_001,Motor,100.0,44.45,2.18,9.17,0,
2026-03-25 00:08:00,Motor_001,Motor,99.52846262053086,44.46,3.34,8.73,0,
2026-03-25 00:09:00,Motor_001,Motor,98.71656596591947,50.3,3.22,8.04,0,
2026-03-25 00:10:00,Motor_001,Motor,99.02054672822328,48.09,2.35,9.05,0,
2026-03-25 00:11:00,Motor_001,Motor,100.0,37.29,2.44,8.6,0,
2026-03-25 00:12:00,Motor_001,Motor,98.371295832581,46.13,2.2,8.15,0,
2026-03-25 00:13:00,Motor_001,Motor,98.98041411307267,39.9,2.19,7.82,0,
2026-03-25 00:14:00,Motor_001,Motor,98.63179766847512,47.96,2.75,8.74,0,
2026-03-25 00:15:00,Motor_001,Motor,98.66033086086917,45.91,2.36,7.87,0,
2026-03-25 00:16:00,Motor_001,Motor,99.39171021234354,39.95,3.37,7.16,0,
2026-03-25 00:17:00,Motor_001,Motor,99.02500419138356,49.29,2.71,9.78,0,
2026-03-25 00:18:00,Motor_001,Motor,99.54203589387546,54.93,1.94,10.53,0,
2026-03-25 00:19:00,Motor_001,Motor,100.0,42.84,2.04,8.3,0,
2026-03-25 00:20:00,Motor_001,Motor,99.06035024648847,48.5,1.47,8.03,0,
2026-03-25 00:21:00,Motor_001,Motor,99.70907296556712,49.97,2.72,9.42,0,
2026-03-25 00:22:00,Motor_001,Motor,98.99712630925855,37.92,2.08,8.41,0,
2026-03-25 00:23:00,Motor_001,Motor,100.0,47.81,3.19,9.07,0,
2026-03-25 00:24:00,Motor_001,Motor,99.2798236302309,52.07,2.56,8.85,0,
2026-03-25 00:25:00,Motor_001,Motor,99.30203202259791,45.34,2.69,7.29,0,
2026-03-25 00:26:00,Motor_001,Motor,99.07769175290166,48.31,2.71,7.73,0,
2026-03-25 00:27:00,Motor_001,Motor,98.79687708329375,38.72,2.24,9.93,0,
2026-03-25 00:28:00,Motor_001,Motor,99.48556748997962,42.77,2.44,7.95,0,
2026-03-25 00:29:00,Motor_001,Motor,99.15844028441434,48.31,1.91,6.28,0,
2026-03-25 00:30:00,Motor_001,Motor,100.0,36.24,2.18,7.5,0,
2026-03-25 00:31:00,Motor_001,Motor,99.63348238253678,50.52,1.58,9.87,0,
2026-03-25 00:32:00,Motor_001,Motor,99.74679380319286,38.18,2.61,6.72,0,
2026-03-25 00:33:00,Motor_001,Motor,99.91482763716276,44.99,2.25,7.34,0,
2026-03-25 00:34:00,Motor_001,Motor,98.8358810985759,44.91,2.18,8.37,0,
2026-03-25 00:35:00,Motor_001,Motor,98.94525698767558,41.97,2.42,6.98,0,
2026-03-25 00:36:00,Motor_001,Motor,99.14070679012484,49.04,2.7,7.58,0,
2026-03-25 00:37:00,Motor_001,Motor,99.02679976929426,44.8,2.41,6.92,0,
2026-03-25 00:38:00,Motor_001,Motor,98.41840090548978,40.74,1.47,7.26,0,
2026-03-25 00:39:00,Motor_001,Motor,98.93709728346718,45.07,3.03,9.12,0,
2026-03-25 00:40:00,Motor_001,Motor,98.58019272501247,39.3,1.89,8.67,0,
