timestamp,equipment_id,equipment_type,health_score,temperature,vibration,power_consumption,is_anomaly,anomaly_reason
2026-03-29 00:00:00,Motor_001,Motor,95.90346577488575,39.64,2.13,8.99,0,
2026-03-29 00:01:00,Motor_001,Motor,96.00002232079397,40.54,2.74,7.93,0,
2026-03-29 00:02:00,Motor_001,Motor,96.46396041513204,46.46,3.15,7.18,0,
2026-03-29 00:03:00,Motor_001,Motor,95.885458002047,41.15,3.49,8.23,0,
2026-03-29 00:04:00,Motor_001,Motor,96.31457258991826,44.23,3.13,8.74,0,
2026-03-29 00:05:00,Motor_001,Motor,96.0363187467271,47.97,3.59,8.81,0,
2026-03-29 00:06:00,Motor_001,Motor,96.22796796531483,43.66,2.73,8.19,0,
2026-03-29 00:07:00,Motor_001,Motor,95.90110049798037,43.6,3.38,8.94,0,
2026-03-29 00:08:00,Motor_001,Motor,96.54196013491993,43.18,2.03,7.17,0,
2026-03-29 00:09:00,Motor_001,Motor,96.11340831683806,43.03,3.51,6.78,0,
2026-03-29 00:10:00,Motor_001,Motor,96.05136545380164,50.33,2.35,7.87,0,
2026-03-29 00:11:00,Motor_001,Motor,95.84622072666022,39.87,2.57,7.38,0,
2026-03-29 00:12:00,Motor_001,Motor,95.99115320850558,53.9,2.89,11.03,0,
2026-03-29 00:13:00,Motor_001,Motor,95.57070197139876,43.19,2.65,9.11,0,
2026-03-29 00:14:00,Motor_001,Motor,96.18865941986314,41.68,2.71,9.79,0,
2026-03-29 00:15:00,Motor_001,Motor,95.45913961665025,42.59,2.11,9.49,0,
2026-03-29 00:16:00,Motor_001,Motor,96.12737291455925,47.8,3.44,10.5,0,
2026-03-29 00:17:00,Motor_001,Motor,96.4016868355205,40.56,3.63,8.37,0,
2026-03-29 00:18:00,Motor_001,Motor,96.92159697808093,58.85,2.27,8.98,0,
2026-03-29 00:19:00,Motor_001,Motor,96.81694349855664,45.85,2.14,8.45,0,
2026-03-29 00:20:00,Motor_001,Motor,96.8864696180351,39.92,1.85,8.23,0,
2026-03-29 00:21:00,Motor_001,Motor,95.9106926608692,50.14,2.21,7.45,0,
2026-03-29 00:22:00,Motor_001,Motor,97.13748275103202,41.2,1.99,9.19,0,
2026-03-29 00:23:00,Motor_001,Motor,96.32992757363594,48.53,2.78,8.55,0,
2026-03-29 00:24:00,Motor_001,Motor,96.23110117876249,44.21,2.42,8.4,0,
2026-03-29 00:25:00,Motor_001,Motor,97.00910638047192,43.29,2.44,7.81,0,
2026-03-29 00:26:00,Motor_001,Motor,96.78826251842767,39.45,2.37,7.15,0,
2026-03-29 00:27:00,Motor_001,Motor,96.30746645937722,48.42,2.96,6.9,0,
2026-03-29 00:28:00,Motor_001,Motor,96.1446317016454,50.08,2.73,8.23,0,
2026-03-29 00:29:00,Motor_001,Motor,96.93018451389156,38.32,2.62,8.85,0,
2026-03-29 00:30:00,Motor_001,Motor,97.54460469099762,38.53,2.13,9.79,0,
2026-03-29 00:31:00,Motor_001,Motor,96.65818001518429,35.88,2.36,7.58,0,
2026-03-29 00:32:00,Motor_001,Motor,96.5234564765265,50.02,1.83,9.27,0,
2026-03-29 00:33:00,Motor_001,Motor,97.00927668656634,40.65,2.34,9.96,0,
2026-03-29 00:34:00,Motor_001,Motor,96.1758494494222,40.99,3.87,7.32,0,
2026-03-29 00:35:00,Motor_001,Motor,96.93073137864457,38.84,2.32,10.66,0,
